"tweet","text","location"
20,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Arkansas"
21,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Arkansas"
22,"@realDonaldTrump If every state ran their elections like Idaho, we wouldn’t be talking about this bc you WERE re-elected in a landslide @realDonaldTrump https://t.co/3xOiJaMNpg","Arkansas"
23,"Hmm 🤔","Arkansas"
24,"@Jess4Beto I don’t think either would be given to republicans (Warren’s seat would go to a special election). My bigger worry is whether they’d be voted in or not considering dems have people like Manchin","Arkansas"
25,"Since no one can figure this election out I have decided to take the job in the meantime.

Wearing a mask is now illegal.","Arkansas"
26,"After Pres Trump repeated a baseless claim that a voting machine “deleted 2.7 million Trump votes” he was directly contradicted by federal, state &amp; local election officials in a joint statement saying the election “was the most secure in American history."" https://t.co/Tv37zQsMl9","Arkansas"
27,"You know what looks suspicious to me? When an election official loses the thumb drive with the vote tallies the day after the election and just before 120k mail-in-ballots show up.

I’m talking to you Wisconsin...","Arkansas"
28,"🚨🚨🚨 https://t.co/vVP9e41zRs","Arkansas"
29,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arkansas"
30,"PROOF! Someone tested the signature verification system in Clark County and it had a 89% failure rate for catching poor signature matches. We have raised concerns about the signature verification system for months. 100s of thousands of mail ballots here. 

https://t.co/zF0prCP8lk","Arkansas"
31,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arkansas"
32,"@realDonaldTrump  Excuse me sir , could you please stop ranting about your election loss for a minute and use the remainder of your term doing some good ? My town is literally dying right now. El Paso is dying. Please do something about it. COVID is taking my town out.","Arkansas"
33,"@realDonaldTrump @FoxNews Excuse me sir , could you please stop ranting about your election loss for a minute and use the remainder of your term doing some good ? My town is literally dying right now. El Paso is dying. Please do something about it. COVID is taking my town out.","Arkansas"
34,"@realDonaldTrump @ChanelRion @OANN Excuse me sir , could you please stop ranting about your election loss for a minute and use the remainder of your term doing some good ? My town is literally dying right now. El Paso is dying. Please do something about it. COVID is taking my town out.","Arkansas"
35,"Almost certainly the Pres will claim that the Pfizer vaccine wouldn’t be possible without him (Pfizer took no federal money to develop the vaccine) and that the disclosure 1 week after the election was somehow a nefarious attempt to deprive him of any possible boost at the polls.","Arkansas"
36,"Whoop!! Whoop!!
EXCLUSIVE: Based on Reports By Auditors, IT Specialists, Data Analysts, and Statisticians - The Number of Illegitimate Votes Identified In Four Swing States Are Enough to Overturn Election https://t.co/b1MpzCxAl2 via @gatewaypundit
Follow me @Rparkerscience !","Arkansas"
37,".@JasonMillerinDC Thank you for sharing my op-ed in the @EpochTimes. The Pennsylvania Supreme Court must be held accountable by the #SCOTUS! https://t.co/lqw7UMN2He","Arkansas"
38,"If a Democrat was refusing to accept election results and rolled out a convicted sex offender to make absurd claims of fraud, the press would probably be tip-toeing around it like they are with Trump, right?","Arkansas"
39,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","Arkansas"
40,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Arkansas"
41,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Arkansas"
42,"More and more evidence shows Dems, CCP, Media, they formed a well organised gang to rig the election and make US an English speaking communist China.","Arkansas"
43,"Dominion Voting Systems Officer of Strategy and SECURITY Eric Coomer Admitted in 2016 Vendors and Election Officials Have Access to Manipulate the Vote https://t.co/eQNa7vDdGL","Arkansas"
44,"Nancy Pelosi on objection to Ohio electoral votes after the 2004 election: 

""People must have every confidence that every vote legally cast will be legally counted and accurately counted..."" https://t.co/Fm4pPcKcAK","Arkansas"
45,"The older she got
the more ignorant she got!","Arkansas"
46,"@kataeb_Ar D.Trump
Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way","Arkansas"
47,"Nah, take the party affiliation off completely. Make voters work for it.","Arkansas"
48,"Great job to all of the Native American voters, organizers, and grassroots advocates who made a BIG difference in this year’s election! Ahe’hee’ to all Diné people — we are #NavajoStrong and we have the power to change the outcome of elections! 👍🏽","Arkansas"
49,"@halebop15 @HKrassenstein @GeraldoRivera @realDonaldTrump He has done nothing right. He undermines DEMOCRACY at every turn. He touted running for a THIRD term. He has been IMPEACHED for  trying to blackmail a foreign leader to try to impede on THIS ELECTION!!! HUMBLY??!!??!!🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 I can’t!","Arkansas"
50,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
51,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
52,"It’s hard to take any of these lockdowns seriously when city leaders act like this. https://t.co/38ltrm1AdR","Arkansas"
53,"Will you let them steal the election? 

Do you have President @realDonaldTrump’s back? 

Then come to DC tomorrow: https://t.co/gzu5xL9oih","Arkansas"
54,"Me too, in fact it was the best decision I've made other than voting for Trump's re-election...I didn't realize how awful they were until I deleted them from my life.🙄 https://t.co/cfPrZOmONX","Arkansas"
55,"I rate this claim about Democrat hypocrisy and 2020 targeted fraud is 100 percent TRUE. https://t.co/Vwv5UMVdFc","Arkansas"
56,"Dominion Voting Systems Officer of Strategy and SECURITY Eric Coomer Admitted in 2016 Vendors and Election Officials Have Access to Manipulate the Vote https://t.co/kppRgpOMsE via @gatewaypundit","Arkansas"
57,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
58,"@_Land_Lady_ @realDonaldTrump Here locally they allow Election workers to pick up the computers AND zip drives the day before elections... I’m VERY AWARE of hard it is to find people to work elections, but I I am not confident that all these people have been properly vetted.","Arkansas"
59,"Trump annonce qu’il va essayer de « passer et dire bonjour » à la manifestation organisée samedi par ses partisans à Washington DC","Arkansas"
60,"@realDonaldTrump and in more news from the 2020 election:
Donald J. Trump has lost in a landslide to Joe Biden.","Arkansas"
61,"@resistingjen @GovMikeDeWine He won't do anything about it because he's thinking about his re-election Cowboy can I go watch..
 he don't want Trump's base to turn on him","Arkansas"
62,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
63,"@realDonaldTrump It’s certainly not “heartwarming” but DISTURBING to see Trump’s total lack of interest in, and attention to, the PANDEMIC that is ravaging the nation. 100,000 Americans will die from COVID19 in the next 68 days while the PRESIDENT does nothing but whine about his election loss!","Arkansas"
64,"@SteveSchmidtSES It's time to get rid of the presidential honor system in Article 2. We passed the 22 amendment after FDR to limit presidential terms. Require POTUS candidates must qualify for top-secret clearances. Time to pass the NSA Transition Act to prevent another post election NSA massacre","Arkansas"
65,"Losing side of a Presidential election is refusing, en masse, to recognize the clear winner of a legitimate, free and fair Presidential election. Instead they are weaving conspiracy theories about fraud that doesn’t exist and drop by drop they are strangling faith and belief","Arkansas"
66,"Same legal principle applies to GA election.

Every lie will be revealed.

“Americans” who participated in fraudulent scheme to overthrow our duly elected President are TRAITORS.

China orchestrated it.

American is a nation under a just God. 

Be prepared to #FightBack.","Arkansas"
67,"This was not a close election","Arkansas"
68,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
69,"but, but i just got an email from Trump that they say someone says there is a person that knows someone who saw something bad that happened in Michigan!","Arkansas"
70,"Question. Was this fraud tried in 2016? But they miscalculated the algorithm? Is that why Hillary conceded fairly early for a not run away election? Last thing she wanted was the recount process like we have this time. Just wondering.","Arkansas"
71,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arkansas"
72,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
73,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arkansas"
74,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Arkansas"
75,"¿Por qué todos los Republicanos están mal de la cabeza?","Arkansas"
76,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Arkansas"
77,"Please read the whole thread.

On Election night, Trump and his campaign team assembled in the Eisenhower Building just west if the White House to watch the results come in.

Know what is there?

A SCIF. https://t.co/TvsYQiPKsV","Arkansas"
78,"Here is a ray of Hope, if they were in a skiff room I can tell you right now they were not playing around. I had built several of these facilities for the United States government in Virginia. Big boys and their toys!! Read the whole thread!! https://t.co/eiY0aSihvr","Arkansas"
79,"Pennsylvania won't order recount of votes from election 

#Pennsylvania #USElectionResults 
https://t.co/ZTQMb5b0OJ","Arkansas"
80,"Gov.-elect and Lt. Gov. Spencer Cox rejected the voter fraud claims on CNN. 

“If there is evidence, let’s review the evidence. Let’s put the evidence before the arbitrators of truth, the judges — let’s make those decisions, and let’s move on.""

https://t.co/DY74sZMBgj","Arkansas"
81,"Trump está perdiendo todos los apoyos...","Arkansas"
82,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Arkansas"
83,"DO NOT CONCEDE AND NEVER SURRENDER OUR REPUBLIC TO THESE CROOKS. THIS WAS AN ATTACK ON OUR REPUBLIC. THEY WANT TO ERASE OUR VOTES AND SILENCE OUR VOICES. KEEP FIGHTING AND WE ARE WITH YOU @realDonaldTrump! #FightBack #MAGA #Trump","Arkansas"
84,"So let me get this straight: McConnell refuses to accept the presidential election results, but has no problem accepting the results of his own reelection in Kentucky?","Arkansas"
85,"@ViewsPlusNews @neal_katyal .. and should be disqualified from running for election again.","Arkansas"
86,"The Purcell holding is absolutely devastating for Trump's future litigation efforts. Coming from this conservative panel, and saying that fed cts can't interfere so close to an election, destroys any hope Trump thought he had. He can try to get SCOTUS to flip it, but very tough.","Arkansas"
87,"@neal_katyal America needs a stiff law for people in positions of power who undermine democracy. US has insurrection and sedition laws, but this one would cover a grey area.

Trump &amp; Co. who deny and attempt to subvert a legal election should not be able to skate with impunity. Consequences!","Arkansas"
88,"This man is a US Senator.","Arkansas"
89,"Electoral and popular vote loser will likely say crazy stuff today in the rose garden.","Arkansas"
90,"On one level, Trump is very happy with the election outcome. He's finally freed from even pretending that he has any interest in governing and he can watch tv full-time.","Arkansas"
91,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
92,"@Redistrict The Chair of the Federal Election Commission, who is Trey Trainor says THERE WAS INDEED VOTER FRAUD!!! #FactsMatter #VoterFraudIsReal #DemocratsCheat #StopTheSteal #DemocratsAreCorrupt #DemocratsAreDestroyingAmerica 
https://t.co/C4DrOVJJHo","Arkansas"
93,"When mail-in voting favored Republicans, election experts, election officials, federal judges, Democratic Presidents, bi-partisan commissions, independent blue-ribbon committees &amp; even @nytimes agreed: it's ""the largest source of potential voter fraud."" https://t.co/96MpKFJrhA","Arkansas"
94,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Arkansas"
95,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Arkansas"
96,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Arkansas"
97,"So let me get this straight: McConnell refuses to accept the presidential election results, but has no problem accepting the results of his own reelection in Kentucky?","Arkansas"
98,"@IWTheDarkPrince Well said. But I suspect his sympathies lie against trans rights, not least from his refusal to sign the LCTR pledge during the leadership election (when RLB &amp; Nandy, &amp; all the women candidates for deputy leader, did). And a more loyal NEC will be less inclined to challenge him.","Arkansas"
99,"Are we truly surprised? When you peel back the onion more and more on this one it will stink more and more.  Now you know why they are pushing the fake Biden President narrative?  The more you know....","Arkansas"
100,"There was only One person campaigning this election for President, the other person planned a crime.","Arkansas"
101,"Nancy Pelosi in 2017 claimed ""our election was hijacked,"" presumably regarding the Russia collusion hoax the media and other partisan activists perpetrated on the American people.","Arkansas"
102,"No, 21,000 Dead People in Pennsylvania Did Not Vote https://t.co/xsfcayHTof","Arkansas"
103,"Haven’t gotten to say this in more than a year. But this is the best burger place in Arkansas. CJ’s in Russellville. Bound for El Dorado.  #arpreps. https://t.co/fAuz7eYHFz","Arkansas"
104,"@realDonaldTrump Even your own lawyers said in court that they didn't see any widespread voter fraud.  Your legal team literally just quit on you because of your insanity.  You have lost 13 of your 14 cases.  You lost the election.  Stop being a sore loser!

Say it:  ""Joe Biden is my President.""","Arkansas"
105,"@realDonaldTrump Nothing was rigged, unless you you think that allowing black people and elderly people to vote is considering ""rigging any election.""","Arkansas"
106,"gotta admit this is the hardest this administration has ever worked. really putting in a lot of effort to realize their potential.","Arkansas"
107,"Mark...

I can't wait till Section 230 is revoked and you have to be accountable for your purposeful misleading and censorship of the truth!

Facebook needs to be shut down for election interference!

https://t.co/lV00K6NySC","Arkansas"
108,"@WestWingReport In other words, he'll talk about a vaccine that's not yet available for a minute and a half, not offer sympathy to the sick and the survivors of C-19 victims, and whine about the election he decisively lost for 45 minutes.

Hard pass.","Arkansas"
109,"💙","Arkansas"
110,"This is a huge loss for Trump&amp;a very big deal. Decn written by Chief Judge Smith (Reagan/Bush nominated)+joined by Judge Scirica (legendary conservative Reagan nominee). Its rationales are cross cutting across ALL litigation, that challengers lack standing and filed case too late","Arkansas"
111,"Chair of the Federal Election Commission Trey Trainor https://t.co/x7FcAglhDf","Arkansas"
112,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
113,"🚨BREAKING🚨: Delaware County PA urgently contacts poll workers to inform them that election results from their precinct cannot be confirmed and approved due to missing data.

EMAIL BELOW! Stay tuned! https://t.co/EJosVy98kA","Arkansas"
114,"🙋🏻‍♂️","Arkansas"
115,"My latest: The fix was in long before any of the vote counters got started. https://t.co/bRKPOcow79 via @WSJ","Arkansas"
116,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
117,"@methodical_mess @DonaldJTrumpJr There is no spike. More tests equals more results... They want you worrying about covid while the election is rigged.","Arkansas"
118,"Our election was hijacked. There is no question. Congress has a duty to #ProtectOurDemocracy &amp; #FollowTheFacts.","Arkansas"
119,"Losing side of a Presidential election is refusing, en masse, to recognize the clear winner of a legitimate, free and fair Presidential election. Instead they are weaving conspiracy theories about fraud that doesn’t exist and drop by drop they are strangling faith and belief","Arkansas"
120,"Election Fraud: @RudyGiuliani says he has uncovered enough unlawful ballots in Pennsylvania and Michigan to turn the election in favor of @realDonaldTrump.  #MAGA #AmericaFirst #Dobbs https://t.co/VMzMNvzffs","Arkansas"
121,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
122,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
123,"Clare Woodall-Vogg then was driven to the Milwaukee Election Commission's HQ for the reporting of the 169,000 mail-in ballots,
Which she illegally tabulated and transferred to Flash Drives, in the middle of the night without observers, oversight &amp; transparency.","Arkansas"
124,"It’s almost like Trump thinks his magic Sharpie can still win him the election now. #TrumpIsALaughingStock #NobodyLikesASoreLoser https://t.co/Z5uv2NSqwL","Arkansas"
125,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
126,"""Continued baseless accusations of subversion risk further deepening the instability &amp; polarisation in American society, &amp; eroding public faith in institutions that is the bedrock of democratic life""

-The Elders on the US election transition https://t.co/1oYpdJmTp9 #Election2020 https://t.co/bmPJ7OXhXf","Arkansas"
127,"Baba is gradually yielding😂😂","Arkansas"
128,"VICTOR JOECKS: Clark County election officials accepted my signature — on 8 ballot envelopes https://t.co/wVuymRxZeX","Arkansas"
129,"Georgia stands between America and socialism.

https://t.co/CjjQxsQr3S","Arkansas"
130,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
131,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arkansas"
132,"Wait... What? https://t.co/8AAQQdJvSy","Arkansas"
133,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
134,"Kek if @BrianKempGA and Georgia Republicans think anyone will turn out for their Senate run-off if they keep phoning in their investigation of the obvious fraud that occurred on election night.","Arkansas"
135,"Milwaukee Election Chief Busted ILLEGALLY Running 169k Votes Without Any Observers https://t.co/kQO2nhDzkQ","Arkansas"
136,"@Forbespaula","Arkansas"
137,"Please Follow 👉@SJPFISH 

This election will be overturned ! https://t.co/gWfHKbDlo5","Arkansas"
138,"PROOF! Someone tested the signature verification system in Clark County and it had a 89% failure rate for catching poor signature matches. We have raised concerns about the signature verification system for months. 100s of thousands of mail ballots here. 

https://t.co/zF0prCP8lk","Arkansas"
139,"The President and I discussed the rally this morning. 

71 million Americans want to see you there!","Arkansas"
140,"Mark Zuckerberg is a threat to our democracy.

#DeleteFacebook https://t.co/q38oOm3eTn","Arkansas"
141,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Arkansas"
142,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Arkansas"
143,"His lawyers are just pocketing the money but Judges don’t look kindly on Lawyers who do this without proof and they have none!","Arkansas"
144,"""We are not alleging anyone stealing the election."" Several of President Trump’s lawyers have told judges in courtrooms across the country that they don’t believe widespread fraud claimed by the president was at play in the election. https://t.co/AFbQSofSew","Arkansas"
145,"@Twitter Commenting on President Trumps Validated (with Hundreds of Affidavits) Rigged Election Claims is DISGUSTING!","Arkansas"
146,"This. It tells us what Republicans are capable of and that they can and will do it again. Remember that.","Arkansas"
147,"You've lost by what you called a landslide in 2016. https://t.co/6iTteLBQeu","Arkansas"
148,"THREAD: With the clear projection of AZ for Biden last night, it's time for the media—and nation's leaders—to dramatically change their tone about Trump's refusal to accept Biden as the president-elect. This isn't him being in denial anymore; he's hoping to overturn an election.","Arkansas"
149,"Dumb little liar Ben can't resist screeching about ThE LeFt and spreading his dumb little lies despite what's in the literal article he shared. https://t.co/2xQIVfa9HS","Arkansas"
150,"@Deplorable1Doug It is if our vote doesn't count. As in fraudulent election/stolen. I will never vote again. It's all rigged. Why bother? The whole thing is WWE.","Arkansas"
151,"y’all in Florida are fucking nasty I need to get out of here","Arkansas"
152,"This is not the official position of DHS. It’s obvious just from reading the statement that it was generated by some obscure committee that includes a coalition of outside left-wing groups. This story is a mirage! https://t.co/wHk8G8V3Bf","Arkansas"
153,"US ELECTION! China Responds https://t.co/M5z3dk0DAV via @YouTube #Liechtenstein   #CCPVirus #CCP_is_terrorist  #DeepStatePlaybook","Arkansas"
154,"MAGA, meet Reality. You don’t have much in common, so it may take a while for the relationship to flourish, but it’s worth a try.","Arkansas"
155,"THREAD: With the clear projection of AZ for Biden last night, it's time for the media—and nation's leaders—to dramatically change their tone about Trump's refusal to accept Biden as the president-elect. This isn't him being in denial anymore; he's hoping to overturn an election.","Arkansas"
156,"@SpeakerPelosi   Mail in ballots were designed to commit fraud. You are the one who first ordered all states use mail in ballots. ARE YOU COMPLICIT with this FRAUD??  The truth will come out.","Arkansas"
157,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arkansas"
158,"@KhyasTV @Ph03n1x24 @realDonaldTrump Answer my question. Why did you all feel comfortable calling Trump ""President Elect Trump"" at this same stage of the election with fewer electoral votes called for him and a loss of the popular election? Why is this different for Biden? Answer the question.","Arkansas"
159,"Big news. My dad was living in Burkina at the time of the '81 Rawlings coup and had planned to go to Ghana for a short trip when they sealed the border.

Was in Ghana ahead of the 2008 election + remember hearing much about the proud history of peaceful power transitions since.","Arkansas"
160,"@NephetsYollam @AlexStevensKent Did someone mention over-promoted, over-confident ideologues who see voters as election fodder to be lied to and manipulated at will?","Arkansas"
161,"Political strategists @KarlRove and @davidaxelrod will share their post-election views at the Strategic Growth Forum®. 

Register to hear the conversation: https://t.co/H4mCXqJ2CZ | #SGFUS | #IngenuityInAction https://t.co/H77E1ZrGr3","Arkansas"
162,"If a Democrat was refusing to accept election results and rolled out a convicted sex offender to make absurd claims of fraud, the press would probably be tip-toeing around it like they are with Trump, right?","Arkansas"
163,"Lawyers for the Trump campaign have dropped a lawsuit seeking a review of all ballots cast in Arizona on Election Day after realizing the result in the state couldn't be overcome https://t.co/X6TgZDOaC9","Arkansas"
164,"Good. With so many irregularities, for Americans to ever have faith in our systems again we need full audits everywhere!!!","Arkansas"
165,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arkansas"
166,"So a major law firm just dropped a client, likely due to the fact that the Left crowdsourced outrage at the legal firm for taking the client. Things are not going back to normal. https://t.co/LrkgbJcfr5","Arkansas"
167,"WATCH!

Malware #QSNATCH - the smoking gun in the source code of election software!

The virtual wand to rig elections comfortably from home. An absolute must-have for any dictator-to-be proud of himself.

1/3

https://t.co/QT7IiCDgCC","Arkansas"
168,"GET TO DC!! https://t.co/gPoit68MQp","Arkansas"
169,"Great job to all of the Native American voters, organizers, and grassroots advocates who made a BIG difference in this year’s election! Ahe’hee’ to all Diné people — we are #NavajoStrong and we have the power to change the outcome of elections! 👍🏽 https://t.co/Aj8x5jirJx","Arkansas"
170,"Jake Tapper: ""Madness.""

Me: absolute madness.

#FascistGOP 
#VoteBlue
#SpinelessRepubs
#FoxIsStateRunTelevision
#HandMarkedPaperBallots","Arkansas"
171,"“Government agencies that illegally spied on Trump say there was no election fraud”

Lol oh ok","Arkansas"
172,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arkansas"
173,"You mean they congratulated their business partner, Joe?","Arkansas"
174,"The President and I discussed the rally this morning. 

71 million Americans want to see you there!","Arkansas"
175,"That is so hilarious.......I’m sure you laughed out loud as you typed it","Arkansas"
176,"They will boycott you. They will try to get you fired from your job. They will harass your family and threaten your safety. 

This is the angry, intolerant Left. They demand complete obedience. Or else. 

#Robespierre","Arkansas"
177,"The Law Is There’s No Presidential Transition Until Congress Certifies the Election https://t.co/PdA0u9ubiz","Arkansas"
