"tweet","text","location"
141,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Mississippi"
142,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Mississippi"
143,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Mississippi"
144,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Mississippi"
145,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Mississippi"
146,"She went full Biden.

Never go full Biden.","Mississippi"
147,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
148,"@turner_nel @poorlilweebs @DanScavino Can't wait to see how many show up for Biden when all the illegal votes are thrown out.  He can't fill 10 circles at a rally.  That's how we know the election was rigged.  6-3 SCOTUS baby!!","Mississippi"
149,"💥","Mississippi"
150,"With all the information coming out this week, a simple executive order from two years ago warrants another read.
https://t.co/p66rI4BYRJ","Mississippi"
151,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Mississippi"
152,"An unverified ballot is an unverified vote. Unverified votes make for unverified election results. Unverified election results undermine faith in democracy itself #Election2020results","Mississippi"
153,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
154,"「2020年大統領選挙の再集計を求める声が高まり、最高裁の外で集会するトランプ支持者たち」","Mississippi"
155,"Remember if Trump and the MIL had stopped all the election fraud and arrested everyone back in 2016, it would have all been blamed on Russia. 

By first debunking Russia and THEN allowing a second election trap, the only potential culprit will be the Democrats and RINO’s.","Mississippi"
156,"It is very convenient timing for when the Dems get their bad news about the election that all the “riot first” states are putting massive tyrannical Covid travel restrictions in place again. 

What is the real reason?
What do they know?
Peas and Carrots. 
Gobble gobble.","Mississippi"
157,"Thank you! Make it Make SENSE for us ALL! REPUBLICANS cause your TIME IS UP!","Mississippi"
158,"The  @WSJ (11/13/20) explains how democrats used Covid-19 as an excuse to get their long sought election law changes to increase mail-in voting; to get deadlines extended; to end absentee-ballot witness requirements; and to allow ""ballot harvesting.""

#ThePostElection https://t.co/Ej3mKaa6FQ","Mississippi"
159,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
160,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Mississippi"
161,"EXCLUSIVE: In Georgia the Difference In President-Only Ballots Between President Trump and Biden Is STATISTICALLY IMPOSSIBLE - Indicates Obvious Election Fraud @JoeHoft @RealDonaldTrump via @gatewaypundit https://t.co/tm4jj8Aiil","Mississippi"
162,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election! https://t.co/tr35WKTKM8","Mississippi"
163,"God Bless Sidney and all of the Great People working to same America’s Election now and forever.","Mississippi"
164,"Because 🇨🇳","Mississippi"
165,"Is this true?? 🧐🤔👇 https://t.co/F1HNlmVJPD","Mississippi"
166,"BOMBSHELL: The 2020 election took place under a Trump-declared “National Emergency” that set an Election Day trap for the “unauthorized accessing of election and campaign infrastructure” https://t.co/gWRo70m5Dx","Mississippi"
167,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
168,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
169,"https://t.co/N7TVoe0a6W","Mississippi"
170,"BOMBSHELL: The 2020 election took place under a Trump-declared “National Emergency” that set an Election Day trap for the “unauthorized accessing of election and campaign infrastructure” https://t.co/gWRo70m5Dx","Mississippi"
171,"A Trump appointee just went off on Fox News and said this was the most secure election in US history. Amazing. https://t.co/NF8SgiH1XR","Mississippi"
172,"""The bottom line is they are going to try to do to Joe Biden just like they tried to do to Barack Obama — they're not going to allow him to pass his agenda ... Those are the stakes of this election,"" Georgia Senate candidate Jon Ossoff tells @JoyAnnReid. https://t.co/fZfE3IXAcg","Mississippi"
173,"A bunch of trouble-seeking extremists congregating in D.C., at the urging of the president of the United States.
The president continues to spread conspiracy theories delegitimizing the election.
The president planning more wildly irresponsible personnel moves.
I remain alarmed.","Mississippi"
174,"Democratic senators warned of potential 'vote switching' by Dominion voting machines prior to 2020 election 

Experts in Texas too

https://t.co/8QSvG5JNcP from @AndyMarkMiller for @dcexaminer","Mississippi"
175,"Wow. This is exactly what happened to us. Great courage by judge! https://t.co/p86FXdcBl2","Mississippi"
176,"2020 US Elections were rigged by Canadian Dominion Voting Systems through a “glitch”, now GreatGameIndia has found involvement of foreign company in US Election meddling. The votes cast by us were counted by a bankrupted Spanish company Scytl in Spain. 🤔 https://t.co/LdABYO1Iue","Mississippi"
177,"Beware folks the Scottish Tories are up to their dirty tricks trying 2 fix next year's Election if it goes ahead They are sending these Letters out 2 folk Do not send your postal vote back 2 these people Make sure if u vote by post you send it back 2 the right place #ToryCheats https://t.co/vp9A3s3X6e","Mississippi"
178,"We are..collect(ing) evidence on the financial interests on some of the Governors and SoSs who actually bought in to the D o m i n i o n systems.. to line their own pockets by getting the voting machine in that would.. assure their election was successful. 
-@SidneyPowell1","Mississippi"
179,"Of course.","Mississippi"
180,"I was honored to speak today at the #MarchForTrump. I’ve never experienced anything like this. God bless everyone who came out to support election integrity and to show support for our President https://t.co/tc6kIq4bT0","Mississippi"
181,"@Meidas_Lindsay More Socialist Science lessons from Democrats?
It's not the 'vote size' that counts when it comes to a Democrat Election.","Mississippi"
182,"@charliekirk11 Just because you filling rallies putting your ppl at risk doesn’t mean you can win an election!! The numbers are there, majority of the country wants none of what trump has to offer the next 4 years or ever!! Any human being with common sense wouldn’t want it either!! Simple mind","Mississippi"
183,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
184,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
185,"Trump had a very bad Friday in court with his election cases. They're headed for more action next week - CNNPolitics https://t.co/QskXsl2emg","Mississippi"
186,"This is who the GOP demonizes by going along with the President’s “stolen election” conspiracies: the dedicated Republican public servants who oversee and administer our elections at the local level.

All for nothing. It’s a damn shame. We don’t have to do this. https://t.co/W8lHUiqn0d","Mississippi"
187,"WRONG!! THAT'S a Trump Truck Parade PROTESTING the RESULTS of the Election! https://t.co/QWfWivWxxg","Mississippi"
188,"Reality","Mississippi"
189,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Mississippi"
190,"💥BOOM💥
#ReleaseTheKracken
#NothingCanStopWhatIsComing

PATRIOTS FIGHT FOR FREEDOM!
#TrumpLandslideVictory2020 

1️⃣ Please follow @2lovies
2️⃣ Retweet without comment 
3️⃣ Comment with your @ handle 
4️⃣ Follow ALL Patriots 

https://t.co/QEB8rElebj","Mississippi"
191,"It's Friday, the 13th and +10 days after the election...what could possibly happen today?

Just saying... https://t.co/4FGRvZ19YL","Mississippi"
192,"Okay, this makes sense now. Venezuela created Dominion's voting machines to cheat the election. Then DS money came flooding in to grow the company internationally. 🤔👍
https://t.co/YJmTfpV8Hw","Mississippi"
193,"Is GA AG Chris Carr part of the GA Cabal? No mention of GA Constitution:

Run-off Election
A runoff election shall be a continuation of the general election and only persons who were entitled to vote in the general election shall be entitled to vote therein; and only those votes","Mississippi"
194,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Mississippi"
