"tweet","text","location"
44,"@P8R1OT https://t.co/MetnC1RbKu","Arizona"
45,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arizona"
46,"@realDonaldTrump FOLKS IN DC- come out and SUPPORT on Sunday morning!!! https://t.co/hTG7Xy3cwl","Arizona"
47,"BREAKING: More LOSING for Trump: ""Michigan judge rejects demand to block certification of Biden win in Detroit"" https://t.co/HkDu35SYEl","Arizona"
48,"The obscene concentration of wealth among billionaires is suffocating our economy, job creation, and innovation.
https://t.co/RkZhwG3tcT","Arizona"
49,"Porter Wright Morris &amp; Arthur, the law firm leading the Trump campaign's efforts to cast doubt on the presidential election results in Pennsylvania, abruptly withdrew from a federal lawsuit that it filed days earlier on behalf of Trump. https://t.co/6LaupFJ1DK","Arizona"
50,"The most alarming aspect of the past week is not Trump. He is doing exactly what he has always done. 

It’s the way Republican elites have consolidated around him. Without them, Trump is just a ranting loser. With them, he’s a threat to the country.  https://t.co/AWNDDycREi","Arizona"
51,"I am 100% convinced Democrats cheated in the 2020 election like they've never cheated before.","Arizona"
52,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump? https://t.co/iT7Tj2zxyk","Arizona"
53,"This is like a comedic movie","Arizona"
54,"Nancy Pelosi in 2017 claimed ""our election was hijacked,"" presumably regarding the Russia collusion hoax the media and other partisan activists perpetrated on the American people. https://t.co/mm1uCTl2eq","Arizona"
55,"The most alarming aspect of the past week is not Trump. He is doing exactly what he has always done. 

It’s the way Republican elites have consolidated around him. Without them, Trump is just a ranting loser. With them, he’s a threat to the country.  https://t.co/AWNDDycREi","Arizona"
56,"New: The Trump campaign has dropped its lawsuit in Arizona seeking a review of all ballots cast on Election Day after finding that the margin of victory could not be overcome.","Arizona"
57,"NEWS: There will be no recount in Pennsylvania. Biden has won decisively. 
https://t.co/NU6uyGZUMf","Arizona"
58,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump? https://t.co/iT7Tj2zxyk","Arizona"
59,"@SimonPease1 You got it right... 
https://t.co/h7lWI3rf68","Arizona"
60,"A huge success! 

With 83 of 87 counties reporting, only 2,447 ballots statewide are in the “segregated” pile - postmarked by Election Day but arriving by November 10th. Thanks to all who worked so hard to tell absentee voters to get their ballots in early! It clearly worked. 🙌","Arizona"
61,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arizona"
62,"68 days ...","Arizona"
63,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump? https://t.co/iT7Tj2zxyk","Arizona"
64,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
65,"🚨BREAKING: Michigan Judge REJECTS Republican lawsuit to prevent certification of Wayne County election results. 

Court rules:""Plaintiffs interpretation of events is incorrect and not credible.""

Trump and his allies are now 1-14 in court.🙃
https://t.co/PR0ZBwO61E","Arizona"
66,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Arizona"
67,"My thanks to @NewStatesman and Harvard U. Press.","Arizona"
68,"El Zapag Yankee😁👇","Arizona"
69,"(5/7) “[L]egitimate concerns were raised before the election. … States also used rolls that are out of date and inaccurate.” That’s true of Nevada, where Democrats ignored extensive warnings that our election system was not secure.","Arizona"
70,"“He said his office catches fraudulent votes “when they’re reported to us.” So if a criminal doesn’t admit he committed voter fraud, Clark County is unlikely to find out about it. Willful ignorance isn’t an election security strategy.”","Arizona"
71,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Arizona"
72,"“Tribal sovereignty, violence against women, access to quality health care and land and water rights, are always on the ballot.”

When indigenous women go to the ballot box, we know what’s at stake. And we will fight for our families. https://t.co/5wSUbx631w","Arizona"
73,"When mail-in voting favored Republicans, election experts, election officials, federal judges, Democratic Presidents, bi-partisan commissions, independent blue-ribbon committees &amp; even @nytimes agreed: it's ""the largest source of potential voter fraud."" https://t.co/96MpKFJrhA","Arizona"
74,"Nancy Pelosi in 2017 claimed ""our election was hijacked,"" presumably regarding the Russia collusion hoax the media and other partisan activists perpetrated on the American people.","Arizona"
75,"Go Gurl 😂😂","Arizona"
76,"President Trump plans to deliver “an update on Operation Warp Speed” from the Rose Garden. This will be his first on camera remarks since becoming the projected loser of the 2020 election.","Arizona"
77,"Florida with the #OfCourse 

Texas tho 👀👀👀👀👀","Arizona"
78,"This hadn't even occurred to me. Shows how much of a gambler I am. 
___________________________________

""Gambling sites refuse to call election for Biden, leaving $600 million in limbo"" https://t.co/xEorQHfwfa","Arizona"
79,"Gab Sees Record Influx Of New Users Amid Big Tech Election Backlash via @nationalfile https://t.co/3tOTp5cIxJ","Arizona"
80,"@MikayesFiona @realDonaldTrump @RealJamesWoods @EricTrump @dbongino IMPORTANT
GET UP TO SPEED ON HAMMER AND SCORECARD!
THIS IS HOW THE ELECTION WAS RIGGED IN ORDER TO GIVE ALMOST 80 MILLION VOTES TO A DEMENTIA SUFFER WHO CAMPAIGNED FROM HIS BASEMENT.
BIDEN WILL NOT LAST HARRIS WILL B PRESIDENT","Arizona"
81,"He only dropped the Sharpie challenge. 
There are several others
Do you see how they warp, bend and mislead? 
Don’t fall for it
https://t.co/Axpkpx6a6c","Arizona"
82,"The GOP of #Arizona has launched a lawsuit seeking a hand #Recount of votes by precinct, as opposed to by voting center, arguing that this could yield a more accurate sampling of vote tallies. https://t.co/UA4H3PWd7k","Arizona"
83,"So let me get this straight: McConnell refuses to accept the presidential election results, but has no problem accepting the results of his own reelection in Kentucky?","Arizona"
84,"@realDonaldTrump @WWG1WGAQDS “There is no evidence that any voting system deleted or lost votes, changed votes, or was in any way compromised.” Your Election Security Officials on Nov 12, 2020 https://t.co/cjV9Fz32aa","Arizona"
85,"....if we Patriots don't keep pressure on...... https://t.co/4kYXCWOQDx","Arizona"
86,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump? https://t.co/iT7Tj2zxyk","Arizona"
87,"@SharonCoburn10 @realDonaldTrump @SenJohnKennedy @MariaBartiromo @TheJusticeDept The election is over. Trump lost.","Arizona"
88,"Nancy Pelosi in 2017 claimed ""our election was hijacked,"" presumably regarding the Russia collusion hoax the media and other partisan activists perpetrated on the American people. https://t.co/mm1uCTl2eq","Arizona"
89,"""'There is no evidence that any voting system deleted or lost votes, changed votes or was in any way compromised,' members of the Election Infrastructure Government Coordinating Council (GCC) Executive Committee said in a statement.""

https://t.co/rF45BuwOS9","Arizona"
90,"Imagine going out like this.","Arizona"
91,"Wow. Ben Hovland was appointed by Trump to run the Election Assistance Commission. He calls Trump's claims about the election laughable, baffling and insulting.","Arizona"
92,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Arizona"
93,"The White House election strategy is like their covid strategy. They think the results are going to disappear, like a miracle.","Arizona"
94,"These orders rejecting Trump challenges and bumbles are getting hilariously exasperated. https://t.co/7eqNqfcXXh","Arizona"
95,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump? https://t.co/iT7Tj2zxyk","Arizona"
96,"Senator, those ballots aren’t related to the presidential election. Those are local ballots. Puerto Ricans on the island can’t vote for President.","Arizona"
97,"President-elect Biden’s personal dedication to reducing cancer incidence, morbidity, and mortality, both as Vice President and later through the Biden Cancer Initiative, has supported research that has led to important advances for patients. 
https://t.co/ieAvm5aXYw","Arizona"
98,"We look forward to working closely with the new administration to ensure that this life-saving progress continues for all who are touched by cancer. 
https://t.co/ieAvm5aXYw","Arizona"
99,"Congratulations @EthieYoung -  great result !","Arizona"
100,"https://t.co/NqDcIJJIBh","Arizona"
101,"VICTOR JOECKS: Clark County election officials accepted my signature — on 8 ballot envelopes https://t.co/wVuymRxZeX","Arizona"
102,"Biden takes Arizona, first Democrat to win there since 1996 https://t.co/noHYjOd5Iw https://t.co/cB9lkjI7WZ","Arizona"
103,"“Aligning yourself with AOC is a good way to become a Twitter celebrity. But it’s a bad way to stay a member of Congress.”","Arizona"
104,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
105,"So true","Arizona"
106,"A federal appeals court in Philadelphia on Friday rejected an effort led by a Republican congressional candidate to block about 9,300 ballots that arrived after Election Day.

https://t.co/EZpzUocdb3","Arizona"
107,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump?","Arizona"
108,"Winners never quit, and quitters never win, Jeff. It’s easy being a backseat driver in politics, but leave the fighting to the people in the arena. The @GOP 𝗛𝗔𝗦 a bright future (72M votes)! Thankfully, you won’t be a part of it. https://t.co/1b0tcHspRn","Arizona"
109,"2:10 pm UPDATE

+ Trump Campaign backs off “Sharpie Gate” lawsuit in AZ.
+ Federal appeals court tosses challenge to mail ballots in PA.
+ MI judge rejects GOP suit, says Trump volunteers don’t understand election law.
+ No Trump-Biden recount or recanvass in PA.","Arizona"
110,"Dominion Voting Systems Officer of Strategy and SECURITY Eric Coomer Admitted in 2016 Vendors and Election Officials Have Access to Manipulate the Vote https://t.co/swjPaYZPeG via @gatewaypundit Why has Coomer been removed from their page of directors 🤔 @RebelNurse_76","Arizona"
111,"Oh boy.","Arizona"
112,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Arizona"
113,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
114,"LORD God, like King Hezekiah, we face crushing death &amp; discouragement. But You intervene, redeem &amp; Resurrect+b’Shem Yeshua Meshikaynoo+Amen","Arizona"
115,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
116,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump?","Arizona"
117,"VICTOR JOECKS: Clark County election officials accepted my signature — on 8 ballot envelopes https://t.co/wVuymRxZeX","Arizona"
118,"Clark County election officials accepted one person’s signature eight times | Las Vegas Review-Journal https://t.co/jrIQCMy0l2","Arizona"
119,"The GSA nor the states have certified the presidential election.  Former Presidents, media, or government officials do not call or certify a presidential election.  Friday the 13th may be scary for the enemies of America.  @BarackObama @realDonaldTrump @JoeBiden https://t.co/vmsNlLsZnG","Arizona"
120,"China wants rid of Trump so bad they unleashed Corona virus on USA, &amp; used Pandemic to Interfere w/ Election. China wants Biden for US POTUS &amp; we all know why it’s on the Laptop...Beijing Biden sells our country to highest Bidder, &amp; Trump can’t be bought.

https://t.co/5fDNiLOc0p","Arizona"
121,"@Jim_Jordan @gwammasinger https://t.co/gdr5czXKfK","Arizona"
122,"@EmeraldRobinson @SandraSmithFox https://t.co/gdr5czXKfK","Arizona"
123,"@realDonaldTrump @PattenPhil @BreitbartNews https://t.co/gdr5czXKfK","Arizona"
124,"@realDonaldTrump @1D_Greene https://t.co/gdr5czXKfK","Arizona"
125,"@trish_regan @PattenPhil https://t.co/gdr5czXKfK","Arizona"
126,"@joshdcaplan https://t.co/gdr5czXKfK","Arizona"
127,"🚨🚨🚨","Arizona"
128,"PROOF! Someone tested the signature verification system in Clark County and it had a 89% failure rate for catching poor signature matches. We have raised concerns about the signature verification system for months. 100s of thousands of mail ballots here. 

https://t.co/zF0prCP8lk","Arizona"
129,"When mail-in voting favored Republicans, election experts, election officials, federal judges, Democratic Presidents, bi-partisan commissions, independent blue-ribbon committees &amp; even @nytimes agreed: it's ""the largest source of potential voter fraud."" https://t.co/96MpKFJrhA","Arizona"
130,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
131,"Just a thought: there is no historical comparable to this election. Anyone saying the margins are too much to overcome don’t understand the level of fraud that could easily be committed in 2020, and red flags are all over the place. This election is far from over.","Arizona"
132,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
133,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Arizona"
134,"First Trump loses the election, then we get a breakthrough with a covid vaccine, and now Cummings has left Downing Street. 2020 might be on the ropes but there looks to be a bit of fight left in it after all. https://t.co/dfVn3NXJOE","Arizona"
135,"What in the actual???? https://t.co/GJpgl54NYe","Arizona"
136,"Texas was on to Dominion - rejected them in 2014 and 2019 because of ""inaccuracy"". . A nice way of saying ""cheating"". Texas didn't allow it. . I bet if they had that Biden would've ""won"" Texas https://t.co/NxrD1xsB00","Arizona"
137,"@realDonaldTrump FYI","Arizona"
138,"Trump crippling of USPS is part of his election theft plan. Based on what Trump has ALREADY SAID AND DONE, these are the 12 Indicators that Trump would create a dictatorship if he succeeds.  #prosecutetrump #TrumpKillsUSPS #FascistTrump @Lincolnproject https://t.co/o4ERE5BNjb","Arizona"
139,"The 3rd Circuit agreed with the district judge that the voters who brought the case lacked standing, and also held that the district judge was right to deny last-minute injunctive relief right before the election on the grounds it would upend the status quo for voters https://t.co/edftoevimk","Arizona"
140,"@ZoeTillman THIS IS WHAT IVE BEEN SAYING. GOP sat on their hands, knowing the extended deadline was communicated to the population of PA, and did NOTHING until after the election- when the voters had already relied on it. If GOP had an issue w it they should have done something BEFORE 11-4","Arizona"
141,"New: 3rd Circuit upheld a lower court order rejecting a constitutional challenge to PA's extended, post-Election Day deadline for absentee ballots. A separate challenge remains pending before SCOTUS, though, so the fate of those ballots remains unsettled https://t.co/lg7fMasCyd https://t.co/e4rzoInKFC","Arizona"
142,"This is a huge loss for Trump&amp;a very big deal. Decn written by Chief Judge Smith (Reagan/Bush nominated)+joined by Judge Scirica (legendary conservative Reagan nominee). Its rationales are cross cutting across ALL litigation, that challengers lack standing and filed case too late","Arizona"
143,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
144,"Do you trust @USPS Election Integrity?","Arizona"
145,"The fraud perpetrated by the Dems in the 2020 Presidential election is the worst scam upon the American Public in History!!!","Arizona"
146,"Trump, stewing over election loss, silent as coronavirus surges https://t.co/sk6ZxlDo6J https://t.co/2S3po6oFJa","Arizona"
147,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
148,"This is a huge loss for Trump&amp;a very big deal. Decn written by Chief Judge Smith (Reagan/Bush nominated)+joined by Judge Scirica (legendary conservative Reagan nominee). Its rationales are cross cutting across ALL litigation, that challengers lack standing and filed case too late https://t.co/F577mEkx7k","Arizona"
149,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump?","Arizona"
150,"Yep ..no fraud here https://t.co/JpplkNOc2e","Arizona"
151,"🤡","Arizona"
152,"@amymostella @TomFitton @realDonaldTrump @JudicialWatch Dems only majority of the house. If neither candidate reaches 270 before congress, it would result in a contingent election whereby the President is chosen by the House, and VP by the senate. However, the house only gets 1 vote per state, and republicans have the maj. of states.","Arizona"
153,"Dominion Voting Systems Officer of Strategy and SECURITY Eric Coomer Admitted in 2016 Vendors and Election Officials Have Access to Manipulate the Vote https://t.co/swjPaYZPeG via @gatewaypundit Why has Coomer been removed from their page of directors 🤔 @RebelNurse_76","Arizona"
154,"President @realDonaldTrump 

DO NOT CONCEDE UNDER ANY CIRCUMSTANCES🇺🇸

I need you to stay &amp; fight this voter fraud

The left has attempted to steal this election

I will not let them steal my freedom

We will #MarchforTRUMP NEXT Saturday in DC

Nov 14th, 12PM

We are w/ you! https://t.co/2KI34tYn2m","Arizona"
155,"A PERNA DA ARIZONA GENTE KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK","Arizona"
156,"Republicans complain about the welfare state, but blue America is carrying red America on its back and all we are getting in return is a system more and more rigged against us.  https://t.co/mvcQbI5CPk","Arizona"
157,"Are we also just supposed to forget that Bannon was Vice President of Cambridge Analytica until he joined the Trump campaign? 

... oh wait, I forgot. Facebook doesn’t ban former Cambridge Analytica people; they hire them.","Arizona"
158,"😂😂 Michigan court holds that individuals having posted election conspiracy theories on Facebook damages credibility when they claim to have witnessed the massive election fraud they predicted.","Arizona"
159,"At this point, it's hard for me to think of more ways that Trump could lose an election.  He's lost everything. https://t.co/vlFQSlzl4q","Arizona"
160,"@MeghanMcCain And for those confused: AP and Fox  News called AZ for Biden on Election Night but other media outlets held off until all (most) votes were counted, hence the announcement tonight.","Arizona"
161,"@MeghanMcCain Well-played! John McCain would be very happy to know Trump lost Arizona!","Arizona"
162,"“Americans must demand nothing less than the absolute integrity of our elections systems — in every state, in every county and in every municipality.” - @RepAndyBiggsAZ
https://t.co/A62IQiFo4u","Arizona"
163,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
164,"Dominion Voting Systems Officer of Strategy and SECURITY Eric Coomer Admitted in 2016 Vendors and Election Officials Have Access to Manipulate the Vote via @gatewaypundit https://t.co/UUdXEZ2jop","Arizona"
165,"Chair of the Federal Election Commission Trey Trainor https://t.co/x7FcAglhDf","Arizona"
166,"Giuliani just said that if the recount in Georgia doesn't work out, we will have to count on Nevada and Arizona for victory. He thinks that is a reasonable path, but that would be playing a super dangerous game. We need to force Georgia NOW to conduct a rigorous audit.","Arizona"
167,"Hi I spoke with my friend @realDonaldTrump this morning. He was trying to reach me during the live broadcast. He told me he was a ""realist"" who would ""do the right thing,"" when all the legitimate votes have been counted.","Arizona"
168,"@balancethepath @AP_Politics @MiaFarrow You could see as each update came into the a.p. You can look up each county and look at the votes . When watching during the election there were  a few updates  for Arizona or Nevada that were predominantly trump votes. Barely any Biden. Same for Pennsylvania, just had to watch","Arizona"
169,"Voter fraud, it is real, it is there ... 
https://t.co/AInsoyLyLh","Arizona"
170,"Fascinating how an inexplicable overnight pause in election results, followed by a drastic change in trend, was sufficient cause for international observers to declare the 2019 Bolivian election illegitimate — but when not it happens in Atlanta, Philadelphia, and 6 US states! https://t.co/F4RAQYKSYt","Arizona"
171,"The most alarming aspect of the past week is not Trump. He is doing exactly what he has always done. 

It’s the way Republican elites have consolidated around him. Without them, Trump is just a ranting loser. With them, he’s a threat to the country.  https://t.co/AWNDDycREi","Arizona"
172,"It’s not easy for a Republican presidential candidate to lose BOTH Arizona and Georgia. Congrats, Donald!","Arizona"
173,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Arizona"
