"tweet","text","location"
24,"The MSM has decided to forget covering the election(and recount) and pivot back to Covid! Apparently we need to lock down again. 
I wonder what prompted this?","Virginia"
25,"HE WON.
BIDEN WON.
I CONCEDE THE ELECTION.

Any of those would be barely acceptable tweets to concede the election. Would have been a nice surprise, but we don't need a concession from trump.

He just need him OUT.","Virginia"
26,"APOLITAL NEWS
LEGAL UPDATE: Trump: ""RIGGED ELECTION. WE WILL WIN!""; Giuliani ""We Have Proof I Can't Disclose Yet""

https://t.co/zH7hSIpC5D","Virginia"
27,"Trump Attorney Rudy Giuliani Says Election will Be Overturned: ""We Have Proof I Can't Disclose Yet"" (Video) via @gatewaypundit https://t.co/wBqlXphSfW","Virginia"
28,"To everyone organizing, protesting, marching and fighting. I'm wishing you strength and focus today because you're going to need it tomorrow &amp; the day after that. The election victory was only a door opening and a racist president exiting. The next four years is the real battle.","Virginia"
29,"“All lives matter” unless they’re Black folks killed by police or they die of #COVID19

“Law &amp; Order” until your candidate loses a free &amp; fair election.

“Stop the steal” unless you’re attempting the steal. 

It’s bigger than Trump, it’s about a culture of contempt for truth.","Virginia"
30,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &amp; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &amp; Silent Media, &amp; more!","Virginia"
31,"RIGGED ELECTION. WE WILL WIN!","Virginia"
32,"Progress!","Virginia"
33,"The election results in several battleground states continue to be under intense focus as allegations of voter fraud are being investigated. @SidneyPowell1 joins “Justice” to discuss this and much more. https://t.co/lLoXdgAhpV","Virginia"
34,"Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!","Virginia"
35,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Virginia"
36,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","Virginia"
37,"‘TRUTH VERSUS LIES’: Prominent attorney Lin Woods tells America why he joined Trump’s election team https://t.co/TVcw002Qor","Virginia"
38,".@Jim_Jordan says, “The Democrats spent four years investigating the Russia hoax, but they don’t want to take four weeks to investigate the integrity of this election…We need to investigate.” https://t.co/2ZbxRimUgq","Virginia"
39,"Just a somber reminder that it wasn’t a “threat to Democracy” when Democrats questioned election outcomes.
Let everyone have their day in court. Let the evidence be heard. American democracy is not going to break.","Virginia"
40,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","Virginia"
41,"RIGGED ELECTION. WE WILL WIN!","Virginia"
42,"RIGGED ELECTION. WE WILL WIN!","Virginia"
43,"President Stompy Foot didn’t like the cable news coverage of his concession tweet","Virginia"
44,"Attorney Powell on election legal challenges that remain active in several states https://t.co/lbU110LW4m  @SundayFutures @FoxNews @SidneyPowell1","Virginia"
45,"Biden stole the election 🗳","Virginia"
46,"President Trump won re-election. 

Sidney Powell has the goods and will prove it in court.","Virginia"
47,"#DeactivateTrump","Virginia"
48,"Listen careful to the words he is using, this is not a US election fraud it is a Global election fraud. They were all in on it! 
https://t.co/jQwwL8H9eh","Virginia"
49,"It's Curious How Biden Underperformed Hillary Clinton In Every City...Except These Four. https://t.co/NkI3yP47De","Virginia"
50,"ICYMI - US Marshals find 27 missing children in Virginia https://t.co/p2Szdgj2vJ","Virginia"
51,"Nothing to see here:

“Trump won the largest non-white vote share for a Republican presidential candidate in 60 years. Biden underperformed Hillary Clinton in every major metro area around the country, save for Milwaukee, Detroit, Atlanta and Philadelphia”
https://t.co/Fs6TQSyZox","Virginia"
52,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &amp; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &amp; Silent Media, &amp; more!","Virginia"
53,"https://t.co/crWQ9HoSDZ","Virginia"
54,"The election is over. Biden won. We've got to stop letting the latest Trump tweet, lie or outrage drive coverage every single day. He's not your assignment editor.","Virginia"
55,"RIGGED ELECTION. WE WILL WIN!","Virginia"
56,"Smartmatic are the Company that supplied the voting machines used in the US election in key States.

Smartmatic’s chairman, Mark Malloch-Brown, is also on the board of George Soro's Open Society Foundation.

Here is a video of George saying that Trump will 'disappear' in 2020 https://t.co/lkjvKDCDwx","Virginia"
57,"@IvankaTrump When a bunch of Nazis come together to whine that your dad lost the election, don't be surprised that there's violence cupcake.","Virginia"
58,"Hold the Line","Virginia"
59,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &amp; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &amp; Silent Media, &amp; more!","Virginia"
60,"WOW!!! Same system utilized to rig the election is also in charge of COVID-19 TESTS?! THIS IS GETTING GOOD! https://t.co/qAePhwNSbr","Virginia"
61,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Virginia"
62,"Dear @TwitterSafety: Donald Trump has now publicly admitted that he lost the election. It’s irresponsible for you to continue to allow him to post dangerous and reckless tweets that spread false information and incite violence. It’s time to #DeactivateTrump.","Virginia"
63,"“We’re fixing to overturn the results of the election in multiple states and President Trump won by not just hundreds of thousands of votes, but by MILLIONS of votes... 

We have SO MUCH EVIDENCE, it feels like it’s coming in through a firehose.” — @SidneyPowell1 https://t.co/unjPgowlL7","Virginia"
64,"Key difference between Dem and GOP claims of election fraud: Dem claims get amplified eagerly by every organ of mainstream establishment opinion (see 2016). Conversely, GOP claims are subject to a barrage of disclaimers and censorship declaring them authoritatively to be false","Virginia"
65,"@NBC12 Virginia W is Antifa!","Virginia"
66,"I can tell you, a possible ruling from SCOTUS declaring this election invalid and ordering a new election. That’s why.","Virginia"
67,"I wish trump had tried to fight coronavirus as hard as he’s fighting democracy","Virginia"
68,"@TippiTheVegan @Jim_GarnerCO @KimStrassel @WSJ @realDonaldTrump ""Stop the Steal"" is run by Roger Stone &amp; associates, Trump is the one who tried to rig the election","Virginia"
69,"Two time Loser: @realdonaldTrump lost at the ballot box. His legal challenges aren’t going any better.
https://t.co/h094dpDQsD #DeactivateTrump https://t.co/dkxVhGCCoX","Virginia"
70,"I was honored to give 2 speeches and MC the Million Maga March yesterday in front of the Supreme Court building to support our great President in the fight to “stop the steal” of the most important election ever! https://t.co/75IPH8q6Cw","Virginia"
71,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Virginia"
72,"#TrumpLiesAmericansDie","Virginia"
73,"@apalmerdc MSM:
2016 - Russian collusion
2017 - Russian collusion
2018 - Russian collusion
2019 - Rrrrrrrrrrrrrascism
2020 - Election fraud is a hoax
🤔","Virginia"
74,"Wow, Labour’s lost 50,000 members since Keir Starmer was elected leader. It takes 6 months of lapsed direct debits to drop off the membership list, so I expect that figure will eventually be much higher soon considering everything that’s happened since https://t.co/ysDJMhUu9E","Virginia"
75,"Two words: “He won...” Another crack in the president’s veneer of denial over the Biden election outcome. He has taken no questions from the WH press since Election Day. https://t.co/cMyVuZ3vY7","Virginia"
76,"HE WON.
BIDEN WON.
I CONCEDE THE ELECTION.

Any of those would be barely acceptable tweets to concede the election. Would have been a nice surprise, but we don't need a concession from trump.

He just need him OUT.","Virginia"
77,"It’s allll coming to light

THEY GOT CAUGHT RIGGING THE ELECTION","Virginia"
78,"President Trump won re-election. 

Sidney Powell has the goods and will prove it in court.","Virginia"
79,"Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!","Virginia"
80,"Trump admitting that President-elect Biden won strips @GSAEmily of her cover story that the outcome of the election cannot be ascertained. If she continues beyond this morning to withhold transition resources, she will be tacitly admitting she's saboteur assaulting democracy.","Virginia"
81,"When the American public learn of the sophistication and scope of fraud perpetrated in this election they will never trust @TheDemocrats again...","Virginia"
82,"Progress!","Virginia"
83,"Do you realize what is happening here?  We're not only going to see the overturning of the fraudulent US election in Donald Trump's favor, but we're going to see the exposure of corrupt multiple national elections and how they were stolen from the people.","Virginia"
84,"President Trump won re-election. 

Sidney Powell has the goods and will prove it in court.","Virginia"
85,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Virginia"
86,"🤔😂🤣😂🤣😂🤣😂🤣","Virginia"
87,"#TrumpConcedes","Virginia"
88,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","Virginia"
89,"""We're Fixin' to Overturn the Results of the Election in Multiple States!"" - Sidney Powell Releases the Kraken https://t.co/DHsXMPGLmB","Virginia"
90,"The Trump campaign is pursuing a lot of legal challenges over Pennsylvania’s election, mostly unsuccessfully.

The latest, from @jeremyrroebuck and @julieshawphilly (what a headline):
https://t.co/Vuly5pK94m","Virginia"
91,"We’ve been asked by his people 2 give him time 2 accept this. Further all these rage tweets show he’s clearly lost touch with reality. Imagine they hav 2 act like he may hav a chance. This is not a well man &amp; this can not be acceptable behavior 4 US president! #5150Trump (commit)","Virginia"
92,"I was honored to give 2 speeches and MC the Million Maga March yesterday in front of the Supreme Court building to support our great President in the fight to “stop the steal” of the most important election ever! https://t.co/75IPH8q6Cw","Virginia"
93,"RIGGED ELECTION. WE WILL WIN!","Virginia"
94,"That fucking troll Drumpf has over it will kill everything she can get her hands on before Jan. 20","Virginia"
95,"NEW: Former National Security Adviser John Bolton urges GOP leadership to ""explain to our voters... that in fact Trump has lost the election and that these claims of election fraud are baseless."" https://t.co/z6SZ06zbP3 https://t.co/GyXya7xYAv","Virginia"
96,"@KayaJones Communist State Run Propaganda!!! There is no “News” Journalism is DEAD!!! Beijing Biden sold America for $1.3 Billion that was probably just a downpayment and many others! Deep State + Media rigged the Election China paid them all!!! 
#StopTheSteaI #WeWon https://t.co/G4Wb21bCQ5","Virginia"
97,"3) Do -minion machines are used also in:
- Virginia
- New Jersey
- Massachussetts
- New Hampshire
- Vermont

(cont.)","Virginia"
98,"The software used in all Dominion voting machines plus other machines is compromised by a back door used in other countries to steal elections. there is a history here.","Virginia"
99,"The President’s been flagged by Twitter at least FIVE TIMES in less then TWO HOURS for dangerously misleading the public. Prior to that at least FIFTY TIMES since Election Day.

RT if you think @realDonaldTrump Twitter account should be suspended ASAP.

#DeactivateTrump","Virginia"
100,"Democrats oppose:

-Voter ID laws
-Auditing the vote 
-The Electoral College

Under their watch, election integrity will become a thing of the past.","Virginia"
101,"Anyone know how many ballots fall under this category? https://t.co/AWa375XoPK","Virginia"
102,"https://t.co/EAtH4qVpjl","Virginia"
103,"Escalating","Virginia"
104,"Good information.","Virginia"
105,"Roger Piñate is a co-founder of Smartmatic, he is Venezuelan

He created the company to ensure Chavez won re-election even after destroying Venezuala.

The tool he co-created was then used throughout the World to steal elections.
https://t.co/kxBDeG7CgU

https://t.co/kxBDeG7CgU","Virginia"
106,"Yes, Biden even stole from his cancer charity!

Biden Cancer Nonprofit Paid Its Top Execs Millions. It Spent Little to Eradicate Cancer https://t.co/pGc1Ja1rOc","Virginia"
107,"WE CAUGHT THEM! Part 3: SAME IMPOSSIBLE BALLOT RATIO Found in Milwaukee - Results Change Wisconsin Election - 30,000 Votes Switched from President Trump to Biden https://t.co/53ZSFFHgqI","Virginia"
108,". @PeteButtigieg tweeted his desire for shared responsibility while Joe Biden supporters were violently attacking Trump supporters. 

Buttigieg’s team is creating a list of Trump supporters to punish - we cannot let him near government power of any kind.","Virginia"
109,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Virginia"
110,"President Trump won re-election. 

Sidney Powell has the goods and will prove it in court.","Virginia"
111,"@paulisci Facts
Common sense
Not grabbing women by the pussy
Math
Election results in a landslide
Not committing tax fraud
Not endorsing pedophiles in senate races
Not making fun of the disabled
Science","Virginia"
112,"Sidney Powell will be the hero of the 2020 election and she will prove in court that President Trump WON re-election.","Virginia"
113,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Virginia"
114,"WE CAUGHT THEM‼️ Part 3: SAME IMPOSSIBLE BALLOT RATIO Found in Milwaukee – Results Change Wisconsin Election – 30,000 Votes Switched from President @realDonaldTrump to Biden

https://t.co/eB1WDAn3Sq","Virginia"
115,"‘TRUTH VERSUS LIES’: Prominent attorney Lin Woods tells America why he joined Trump’s election team https://t.co/TVcw002Qor","Virginia"
116,"@v_vodki @ViktorGrishin А, нет, на месте https://t.co/MhqNvOft8E","Virginia"
117,"""We're Fixin' to Overturn the Results of the Election in Multiple States!"" - Sidney Powell Releases the Kraken via @gatewaypundit https://t.co/TL900ie8JR","Virginia"
118,"Progress!","Virginia"
119,"Virginia Wesleyan University business professor and dean Paul Ewell wrote that anyone who chose Biden for president is “ignorant, anti-American and anti-Christian.” https://t.co/LEGjh41iAY","Virginia"
120,"“We’re Fixin’ to Overturn the Results of the Election in Multiple States!” – Sidney Powell Releases the Kraken
 https://t.co/cZywyELRTq","Virginia"
121,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Virginia"
122,"President @realDonaldTrump in Sunday morning tweets says the election was 'rigged' #JustTheNews #election2020 @alexnitzberg 
https://t.co/RCijVOhWpP","Virginia"
123,"President Trump won re-election. 

Sidney Powell has the goods and will prove it in court.","Virginia"
124,"@BobRmhenry1 @realDonaldTrump Federal Election Commission  Trey Trainor chairman who oversees the ENTIRE election! Trainor says there's so much mail in ballot fraud and Dominion Machine scams, the 2020 election is now illegitimate. https://t.co/cTlVj3JEmE","Virginia"
125,"@highmilage57 @Sue952 Federal Election Commission  Trey Trainor chairman who oversees the ENTIRE election! Trainor says there's so much mail in ballot fraud and Dominion Machine scams, the 2020 election is now illegitimate. https://t.co/cTlVj3JEmE","Virginia"
126,"@pittman_george @gatewaypundit Federal Election Commission  Trey Trainor chairman who oversees the ENTIRE election! Trainor says there's so much mail in ballot fraud and Dominion Machine scams, the 2020 election is now illegitimate. https://t.co/cTlVj3JEmE","Virginia"
127,"@pam_sands 138K Biden Ballots “often with missing signatures &amp; missing envelopes” dropped off during shift change so new shift wouldn’t know where they came from ...coincides with covering of windows in Detroit during count https://t.co/u3ydbofpC3… via 
@gatewaypundit","Virginia"
128,"@davejorgenson @NicoleSganga Federal Election Commission  Trey Trainor chairman who oversees the ENTIRE election! Trainor says there's so much mail in ballot fraud and Dominion Machine scams, the 2020 election is now illegitimate. https://t.co/cTlVj3JEmE","Virginia"
129,"Tick Tock Traitors...

Will BIG TECH and BIG MEDIA Be Held Accountable for Colluding with the Democrats In 2020 Election Fraud? https://t.co/M5eIiA7upK via @gatewaypundit","Virginia"
130,"@ezridersos @RickyRayinGA @gatewaypundit Federal Election Commission  Trey Trainor chairman who oversees the ENTIRE election! Trainor says there's so much mail in ballot fraud and Dominion Machine scams, the 2020 election is now illegitimate. https://t.co/cTlVj3JEmE","Virginia"
131,"@SJPFISH @LaylaAlisha11 Federal Election Commission  Trey Trainor chairman who oversees the ENTIRE election! Trainor says there's so much mail in ballot fraud and Dominion Machine scams, the 2020 election is now illegitimate. https://t.co/cTlVj3JEmE","Virginia"
132,"@lovescatahoulas @TrumpRulzz @phlooomph @EinsteinsMagic Federal Election Commission  Trey Trainor chairman who oversees the ENTIRE election! Trainor says there's so much mail in ballot fraud and Dominion Machine scams, the 2020 election is now illegitimate. https://t.co/cTlVj3JEmE","Virginia"
133,"VIRGINIA!
""They are about $120 for a little 4GB USB stick"" County Registrar

Henrico County Best Buy doesn't have 4GB sticks. Rather, 16GB for $7.

As @JesseBWatters said last night. ""It just doesn't add up""

@NickForVA beat @JohnBrennan lackey @spanbergerVA07

#AuditAll50States https://t.co/EaBRO160gd","Virginia"
134,"ALLOW ME TO EXPLAIN HOW SIMPLE THIS SHALL BE!
❤
ONCE ELECTION FRAUD IS PROVEN AT THE SUPREME COURT, JOE BIDEN IS DISQUALIFIED!","Virginia"
135,"Election Witnesses: Kanye’s Michigan Votes Were Stolen by Joe Biden https://t.co/ekqgAAqNxn via @gatewaypundit","Virginia"
136,"""We have so much evidence, I feel like it's coming in through a fire hose"" - 😳","Virginia"
137,"Dear @TwitterSafety: Donald Trump has now publicly admitted that he lost the election. It’s irresponsible for you to continue to allow him to post dangerous and reckless tweets that spread false information and incite violence. It’s time to #DeactivateTrump.","Virginia"
138,"January 20th can’t come soon enough. #TrumpLost","Virginia"
139,"HE WON.
BIDEN WON.
I CONCEDE THE ELECTION.

Any of those would be barely acceptable tweets to concede the election. Would have been a nice surprise, but we don't need a concession from trump.

He just need him OUT.","Virginia"
140,"@PrisonPlanet LIVE ELECTION UPDATES NOW!!!🇺🇸🇺🇸https://t.co/cKvKJ6f8PH","Virginia"
141,"@Astro_illini LIVE ELECTION UPDATES NOW!!!🇺🇸🇺🇸https://t.co/cKvKJ6f8PH","Virginia"
142,"@christianllamar LIVE ELECTION UPDATES NOW!!!🇺🇸🇺🇸https://t.co/cKvKJ6f8PH","Virginia"
143,"@IlhanMN LIVE ELECTION UPDATES NOW!!!🇺🇸🇺🇸https://t.co/cKvKJ6f8PH","Virginia"
144,"@BurgessOwens LIVE ELECTION UPDATES NOW!!!🇺🇸🇺🇸https://t.co/cKvKJ6f8PH","Virginia"
145,"@itsSpencerBrown LIVE ELECTION UPDATES NOW!!!🇺🇸🇺🇸https://t.co/cKvKJ6f8PH","Virginia"
146,"I lost the election but ""I CONCEDE NOTHING""

I pressured a foreign ally to announce a fake investigation into my opponent, but ""I CONCEDE NOTHING""

I banged a porn star and paid her off, breaking the law, but ""I CONCEDE NOTHING""

#TrumpConceded because the Constitution says so!","Virginia"
147,"@jaymichaelson U r ult LOSER post election. Re ur ""piece"" Trump dead enders &amp; ur psycho analysis of us only op 2 ur ""credibility"", an OBVIOUS attempt 2 insert u on the anti Trump train of ugliness &amp; anti USA. Reality &amp; reflecting past 4 yrs, etc brings u there then add LOSER 2 ur ""profile"".","Virginia"
148,"#JoeBiden spoke with #PopeFrancis on Thursday. The pope congratulated congratulated the Catholic, former vice president, and presumptive next president on his electoral victory. https://t.co/ltWcMrhCM1","Virginia"
149,"Cc: Catholic MAGA
The Pope supports #JoeBiden. NOT the🍊leader. What do u think of that?If ur angered by this &amp; think His Holiness is just another liberal nut job? You just wait til u meet Jesus on Judgement day...
#SundayThoughts https://t.co/cnir3BVrOw","Virginia"
150,"The 2020 election took place under a Trump-declared “National Emergency” that set an Election Day trap for the “unauthorized accessing of election and campaign infrastructure” https://t.co/2wpro3R4wd","Virginia"
151,"Joe and Jill went up the hill to steal a Presidential election

The swamp met the kraken and broke Joe’s fake crown

Cause the swamp was messing with Dominion’s software 

#Election2020","Virginia"
152,"Scenes From a Not So Free and Fair Election 👇
https://t.co/LplEyxlMjU","Virginia"
153,"The battle for the integrity of the election is far from over. Multiple states have filed challenges. We’re ready to take action as well. But we need you in our fight to defend election integrity &amp; the Constitution. Join us - sign &amp; RT now. https://t.co/Z70gRrrhvk","Virginia"
154,"RIGGED ELECTION. WE WILL WIN!","Virginia"
155,".@jack for the love of god suspend his account already.","Virginia"
156,"Mark it, folks. 7:47 AM, November 15th. Trump concedes.","Virginia"
157,"They are disloyal Americans. They are sewing conspiracy theories and undermining the legitimacy of an election they know full well was won by Biden. There is no evidence of fraud. It is a con masquerading as an idiots coup. Nevertheless, it is poisonous for our Republic","Virginia"
158,"Its 7 days later, Trump and allies are now 1-20 in court.","Virginia"
159,"""The election is over. No more campaigning, no more confrontation. The will of the people has spoken.""","Virginia"
160,"WE CAUGHT THEM! Part 3: SAME IMPOSSIBLE BALLOT RATIO Found in Milwaukee - Results Change Wisconsin Election - 30,000 Votes Switched from President Trump to Biden via @gatewaypundit https://t.co/9tPcgxqQr9","Virginia"
161,"Progress!","Virginia"
162,"POTUS: “I concede nothing”","Virginia"
163,"“We have evidence of substantial amounts of money being given to family members of people who purchased this election software” -S Powell","Virginia"
164,"The SAME Patriots that Trump used to uncover The Illegal spying of his Campaign are the SAME people he just put in the Defense Dept. Ezra Cohen Watnik &amp; Kash Patel. Trump is using the DOD to investigate ELECTION FRAUD BY CYBER WARFARE BY FOREIGN ENTITIES! This is a Military OP.","Virginia"
165,"🙈🙉🙊Chris Wallace: says There isn't enough Fraud to overturn the election

😡How do you know Fakenews-boy?

They threw us out while they:
✅Disposed of Trump ballots
✅Ran fraudulent ballots thru over &amp; over

🚫 @FoxNews
👉 @newsmax
🇺🇲I FOLLOW BACK 
https://t.co/Spv4L29lQR","Virginia"
166,"Trump Attorney Rudy Giuliani Says Election will Be Overturned: “We Have Proof I Can’t Disclose Yet!”

#DemocratsCheated 
#DemocratsAreCorrupt 

https://t.co/2OOwxjFR8X","Virginia"
167,"Dear @TwitterSafety: Donald Trump has now publicly admitted that he lost the election. It’s irresponsible for you to continue to allow him to post dangerous and reckless tweets that spread false information and incite violence. It’s time to #DeactivateTrump.","Virginia"
168,"We expected the CNNs &amp; MSNBCs to call the election for Basement Joe!

BUT, WE NEVER EXPECTED @Foxnews to BETRAY MAGA NATION!","Virginia"
169,"On @MariaBartiromo, both @RudyGiuliani and @SidneyPowell1 language is very precise and restrained. Their facial features show rigidity suggesting anger. 

They learned something over the last couple days. 

This software scandal could be a bigger scandal than the election fraud.","Virginia"
170,"@RAGreen7 GOP is more dangerous to not see the peril of ongoing DT defiance of election results. DT &amp; GOP were too quick to dismiss the bounties on the US service  persons! @GeorgiaTechFB @GeorgiaTechSI  But Ready for voter suppression &amp; doubts in election! @TIME 

https://t.co/7zqwYqsrYN","Virginia"
171,"The stakes aren’t GOP turnout in a special election. The stakes are the lives of tens of thousands of Americans. https://t.co/6YXB994VnD","Virginia"
172,"The Left has been setting up the steal for years..... https://t.co/EkhLSlJen3","Virginia"
173,"@themarketswork @MagaKarma1 #STOPTHESTEAL #ELECTION #VOTER #BALLOT #VOTE #FRAUD #AUDIT #RECOUNT #FIGHT #FIGHTBACK #WEVEGOTACOUNTRYTOSAVE #GODBLESSAMERICA #MAGA #TRUMP
#RELEASETHEKRACKEN","Virginia"
174,"@Raiklin @JesseBWatters @NickForVA @JohnBrennan @SpanbergerVA07 #STOPTHESTEAL #ELECTION #VOTER #BALLOT #VOTE #FRAUD #AUDIT #RECOUNT #FIGHT #FIGHTBACK #WEVEGOTACOUNTRYTOSAVE #GODBLESSAMERICA #MAGA #TRUMP
#RELEASETHEKRACKEN","Virginia"
175,"HOLY SHIT 🚨🚨 From @tafkag 
“We’re Fixin’ to Overturn the Results of the Election in Multiple States!” – Sidney Powell Releases the Kraken -The Gateway Pundit👇🏼","Virginia"
176,"Today would be good!","Virginia"
177,"This Is Great! @SidneyPowell1 #ReleaseTheKracken 🇺🇸","Virginia"
178,"@FiveThirtyEight We saw the election fraud in 2018 when you Democrats stole 7 US House seats in California with ballot harvesting.  We saw it in 2019 when you stole the Governor's race in Kentucky.  So, yes we were primed.","Virginia"
179,"ALLOW ME TO EXPLAIN HOW SIMPLE THIS SHALL BE!
❤
ONCE ELECTION FRAUD IS PROVEN AT THE SUPREME COURT, JOE BIDEN IS DISQUALIFIED!","Virginia"
180,"Trump is now encouraging the Proud Boys and inciting violence against American citizens on the streets. Never have I ever imagined that the President of the United States would rather start a civil war than concede an election. Twitter must permanently suspend @realDonaldTrump.","Virginia"
181,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","Virginia"
182,"Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!","Virginia"
183,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &amp; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &amp; Silent Media, &amp; more!","Virginia"
184,"ICYMI - US Marshals find 27 missing children in Virginia https://t.co/p2Szdgj2vJ","Virginia"
185,"Scenes From a Not So Free and Fair Election 👇
https://t.co/LplEyxlMjU","Virginia"
