"tweet","text","location"
37,"“People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!”

Donald J. Trump ❤️🇺🇸💯 https://t.co/O0BqdIhOAE","Pennsylvania"
38,"So we’re all supposed to keep dying in a plague while this guy works through his feelings over the fact that he lost an election?","Pennsylvania"
39,"This is why if you are in Georgia you need to vote in the election for both of your senators.","Pennsylvania"
40,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Pennsylvania"
41,"@JawBone22541591 @TeamTrump @seanhannity @realDonaldTrump @CISAgov @DHSgov Edward Perez, an election-technology expert at the OSET Institute, a nonprofit that studies voting infrastructure, told the NYT that claims about Dominion voting machines are ""misinformation at best and, in many cases, they’re outright disinformation.""

https://t.co/NDxnmrWHl9","Pennsylvania"
42,"We need the Kracken @SidneyPowell1 🙏","Pennsylvania"
43,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Pennsylvania"
44,"See Sydney on Lou Dobbs","Pennsylvania"
45,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Pennsylvania"
46,"No voter ID in Pennsylvania, btw.","Pennsylvania"
47,"@doradopescado I found ""The Kraken"" .... R/t b4 delete https://t.co/kXhDf9hspY","Pennsylvania"
48,"@NavyMomFL I found ""The Kraken"" .... R/t b4 delete https://t.co/kXhDf9hspY","Pennsylvania"
49,"@kidwithoneshoe @dmon4ever @NoqReport @realDonaldTrump @BrianKempGA @GaSecofState @newsmax @DickMorrisTweet I found ""The Kraken"" .... R/t b4 delete https://t.co/kXhDf9hspY","Pennsylvania"
50,"@realDonaldTrump Hi Trump supporters, Donald doesn’t actually believe this, but he’s using it as an excuse to pepper you with solicitation emails for his “Election Defense Fund.” Read the fine print— your money gets split between paying down his campaign debt and the RNC. He’s shaking you down.","Pennsylvania"
51,"Is this true?? 🧐🤔👇","Pennsylvania"
52,"@SpongeHarris https://t.co/CgH1l2uWNh","Pennsylvania"
53,"Pennsylvania Mail-In Ballot Snafu Is Ripe For The U.S. Supreme Court https://t.co/dNLoKeAlXH","Pennsylvania"
54,"Democrats are terrorists and breed them. They have no regards for the rule of law.","Pennsylvania"
55,"So I have to carry around proof that I took the vaccine to go to a concert but I don’t need an ID to vote in an election?","Pennsylvania"
56,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","Pennsylvania"
57,"You're the best @tracybeanz","Pennsylvania"
58,"@Mike_Channon @Marshalls_Human @kayleighmcenany @realDonaldTrump The day we allow anybody to steal our elections is the day we allow tyranny. You will NEVER see Americans sit back and deal with a tyrant. You tried to steal an election, Americans are taking it back. We are “dealing with it” 😌","Pennsylvania"
59,"3. That’s why you litigate these cases.
https://t.co/OxDEh3JkmG","Pennsylvania"
60,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Pennsylvania"
61,"@normahurtados @kamlaharris @JoeBiden @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
62,"@KamalaHarris @kamlaharris @JoeBiden @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
63,"@kamlaharris @KamalaHarris @SenKamalaHarris @JoeBiden @BarackObama @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
64,"@kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
65,"@JoeBiden @kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
66,"@KamalaHarris @kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
67,"@kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
68,"@kamlaharris @SenKamalaHarris @KamalaHarris @JoeBiden @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
69,"@KamalaHarris @kamlaharris @JoeBiden @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
70,"@kamlaharris @JoeBiden @KamalaHarris @SenKamalaHarris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
71,"@Transition46 @kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
72,"@kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
73,"@kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
74,"@kamlaharris @KamalaHarris @SenKamalaHarris @JoeBiden @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
75,"@KamalaHarris @kamlaharris @JoeBiden @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
76,"@kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
77,"@AnandSharmaINC @kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
78,"@sayanigupta @kamlaharris @Realdonaldtrump @sidneypowell1 @rudyguilliani @Doj
Breaking: Identified corrupt Canadian company, Dominion software. Now found Scyt From Spain. They to have a history of corruption. Who allowed two corrupt companies from 2 countries counting USA ballots? https://t.co/maZiNp51qR","Pennsylvania"
79,"@HuberHammerQ_ Seize all #soros assets for election interference, bankrupt the mothrffrrr","Pennsylvania"
80,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Pennsylvania"
81,"門田先生！　投票に不正があると訴えていたトランプ氏の弁護団が次々撤退しています！　アリゾナに続いてペンシルヴェニアでもです！　門田先生みたいに死ぬまで負けを認めない根性が欲しいですね！　　https://t.co/Qc2LPrWVvz","Pennsylvania"
82,"Could it be the case that once the media claimed Biden was the president-elect they were fully implicated in the plot to steal the election.","Pennsylvania"
83,"If the Democrats and the Media push Biden as President-elect, they are implicit in election fraud.

Are you ready to witness the end of the Mainstream Media outlets and the two-party system?","Pennsylvania"
84,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Pennsylvania"
85,"@glamelegance @realDonaldTrump But you have to admit, it IS the largest rally in American history for the LOSER of a presidential election.","Pennsylvania"
86,"This could be BIG:","Pennsylvania"
87,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Pennsylvania"
88,"#FlexFriday mode 🔥💪
Join me at my  #onlyfans 🔥💕🍆

 https://t.co/HMHrJgZRPc for #hot exclusive content💪

#alpha #muscle #daddy #muscleworship #workout #body #fit #bodybuilding #fitness #sexy  #biceps #power #Corona #fitness #lockdown #TrumpMeltdown  #Pennsylvania #Georgia https://t.co/tljWXlW1ha","Pennsylvania"
89,"LIVE RSBN 2020 Election Prayer Vigil 11/13/20 https://t.co/MBKrfs0Bjs","Pennsylvania"
90,"Tiens réalité en 2019, théorie du complot en 2020 : En 2019, les démocrates ont averti que les sociétés électorales comme Dominion étaient sujettes à des problèmes de sécurité !  https://t.co/mYzZ5LP4tJ","Pennsylvania"
91,"The US Military Has Raided And Seized Servers In Frankfurt, Germany Tied To The Dominion Election System. 
Scytl is the Spanish software company, it's server located in Germany. 
#TheBestIsYetToCome https://t.co/mjf2F18Ubh","Pennsylvania"
92,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
93,"3. That’s why you litigate these cases.
https://t.co/OxDEh3JkmG","Pennsylvania"
94,"Just overwhelmed with all these Democrat messages of “unity” and “healing” lately","Pennsylvania"
95,"We must have complete transparency and accountability in our election systems and apparatus to ensure that the American people have full confidence in the results. https://t.co/4ZNaYZ0z8F","Pennsylvania"
96,"Amazing","Pennsylvania"
97,"Pennsylvania Mail-In Ballot Snafu Is Ripe For The U.S. Supreme Court https://t.co/dNLoKeAlXH","Pennsylvania"
98,"i can’t wait to use the phrase “awash with guns” in my first novel","Pennsylvania"
99,"That characteristic snotty tone of cultural superiority is perfect. @KarenAttiah has absolutely nailed it.","Pennsylvania"
100,"What would you say if you saw it in another country? This is how I’ve written about the fictional nation of Nambia since 2019: https://t.co/yVstGmXS8T","Pennsylvania"
101,"A simply amazing write-up, especially the part about indian parents 🤣","Pennsylvania"
102,"Republicans in 2020: We will not accept the results of this election.
Republicans in 2018: https://t.co/2i50pQQWDI","Pennsylvania"
103,"Former President who smeared half the country as bitter, clinging racists, weaponized the IRS against them, and spied on journalists smears (again) the people who reacted by voting Republican. Media cheerleads. Enough of this CRT nonsense.","Pennsylvania"
104,"Does this man have the brains to pour piss out of a boot with the directions on the heel? Jfc.","Pennsylvania"
105,"@brooklynmarie @jaketapper PBS said this could happen before the election but now that they have the desired result...it’s impossible 🙄","Pennsylvania"
106,"So ... the USB keys &amp; a laptop were stolen a month before the election!? Why am I just hearing about this now!?","Pennsylvania"
107,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","Pennsylvania"
108,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
109,"@HKrassenstein @realDonaldTrump Trump lost the election. That's the proof :P","Pennsylvania"
110,"LETS GO OUT WIT A BANG !!!!!","Pennsylvania"
111,"In 2012, Obama set an all-time record low for the number of counties won in a presidential election with 689.
Biden won only 477 counties, but supposedly had 9 million more votes.
Republicans didn't lose a House seat this year and picked up 12.
Blue mirage?","Pennsylvania"
112,"This sham of an election cannot stand.","Pennsylvania"
113,"Top Democrats Raised Concerns About Dominion Voting Technology in 2019 https://t.co/JLb02zBTVx via @BreitbartNews","Pennsylvania"
114,"3. That’s why you litigate these cases.
https://t.co/OxDEh3JkmG","Pennsylvania"
115,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","Pennsylvania"
116,"In a heated rebuke, @realDonaldTrump sent out a letter too donors reminding them that he won Georgia and that there is still time to donate to his legal defense fund. #MAGA","Pennsylvania"
117,"Donald Trump received more re-election votes than any incumbent president in American history and you’re telling me that the man whose rallies couldn’t fill a parking lot got more and “won?”

🤔","Pennsylvania"
118,"@SaraCarterDC If evryone in law enforcement and the military just accepts this rigged election, that means they are all traitors to the Constitution. Anyone in a uniform should ask themselves a question right now. Am I an American or am I a traitor to my countrymen. The entire world sees","Pennsylvania"
119,"@DDerryJ @nkem @HillaryzMyHmgrl I didn’t say she automatically gets it. She’ll have to win an election of course, but I thinks she’ll win. I don’t think Alex Padilla can beat her, and we’ll see who else runs.","Pennsylvania"
120,"Seriously @JoeBiden
U gonna admit that, but not concede bc your caught??

https://t.co/TyX0CIoITt","Pennsylvania"
121,"3. That’s why you litigate these cases.
https://t.co/OxDEh3JkmG","Pennsylvania"
122,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Pennsylvania"
123,"RIGGED!","Pennsylvania"
124,"No it doesn’t.

Why Pennsylvania Doesn’t Add Up | The American Spectator | USA News and Politics https://t.co/cvv7V0qQqQ","Pennsylvania"
125,"Despite what the media tells us, election fraud does happen, and
policies like ballot harvesting and mailing ballots to people who
don’t request them makes it easier. That needs to stop.
@standamericanow 

Read more: https://t.co/CpTuLcPCmY","Pennsylvania"
126,"While over a thousand people people a day are dying from Covid-19, the MAGA Maskless March is happening in D.C. in a pathetic attempt to delegitimize our election.
And the Donald?
He drove through his adoring super spreaders on his way to play golf. https://t.co/yFTKiaHODp","Pennsylvania"
127,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
128,"@Jim_Jordan Great point! How do we know that the results of your re-election were valid? Needs to be investigated ASAP. Were poll watchers allowed in when the votes in OH were counted?  Since there was rampant fraud, no result should be trusted without a full recount! Right? Bye Jim. 😏","Pennsylvania"
129,"When one party makes a point of rejecting shared and personal responsibility, as well as medical guidance, whole communities pay a price.

Here’s just one upsetting example from near me. https://t.co/hYvrYwf2Ct","Pennsylvania"
130,"Vivo en south carolina","Pennsylvania"
131,"@margieadel @kayleighmcenany @realDonaldTrump The courts aren’t going to help you overturn an election in which the American people spoke loud and clear.  Your guy lost.  Get over it.","Pennsylvania"
132,"@DJMarcus_A @James_J_Marlow @camanpour @cnni ""Nuanced"", ""binary"" ""complex"" throw any words in you like..
They don't change the fact he did not win the 1932 election.","Pennsylvania"
133,"@MrJohnSherry @DJMarcus_A @James_J_Marlow @camanpour @cnni It is you that are ignoring what happened. I don't ignore he came to power, I am simply stating he did not win the 1932 election.
Why is that so hard to acknowledge?","Pennsylvania"
134,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Pennsylvania"
135,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Pennsylvania"
136,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Pennsylvania"
137,"Barack Obama was the MOST CORRUPT president in US history. 
I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Pennsylvania"
138,"WOW!! Election Witnesses: Kanye’s Michigan Votes Were Stolen by Joe Biden 👇👇👇 https://t.co/stRqPsGtUH","Pennsylvania"
139,"The story isn't that Biden counties produced more than 2X the GDP of Trump counties or that our system gives an unfair edge to red states over blue. It's that our system is both undemocratic &amp; pulling us away from progress toward division &amp; destruction.  https://t.co/pJqQl3cWkk","Pennsylvania"
140,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Pennsylvania"
141,"This is the real damage Trump has done-creating a completely false narrative that the outcome of our elections can’t be trusted (in the absence of any evidence of fraud) But, he couldn’t be successful without the complicity of GOP officials who must share accountability &amp; blame.","Pennsylvania"
142,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Pennsylvania"
143,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
144,"@PeteLawler @alexadobrien It wasn’t waiting for gore to concede. It was waiting for the results of election unlike this year.","Pennsylvania"
145,"”BREAKING: Attorney General William Barr has authorized federal prosecutors to pursue “substantial allegations” of voting irregularities before the 2020 presidential election is certified. (Per AP)” - @jennfranconews","Pennsylvania"
146,"This used to be called an “Enemies List” or McCarthyism. The allegations of fraud are based on affidavits from citizens including some Democrats. Maybe this self appointed dictator of acceptable opinion might read a few of these affidavits.","Pennsylvania"
147,"Dershowitz: Trump will win PA case. Yes, if the Court does Its job it’s a no-brainer.
https://t.co/NYFOUfQMkA","Pennsylvania"
148,"If an honest, independently observed signature-match check won't change the outcome of the election, then why are all the officials, the media and the Democrats demanding no such independently observed signature-match check occur for the mass of mail-in ballots in key states?","Pennsylvania"
149,"Do you think late mail-in ballots should be counted? For example in Pennsylvania? 
@realDonaldTrump 
@RudyGiuliani","Pennsylvania"
150,"This is a FAILED ELECTION.

U.S. Supreme Court! State legislatures! Electoral College!","Pennsylvania"
151,"MAGA Baby. Pure MAGA.","Pennsylvania"
152,"mofo who won the election","Pennsylvania"
153,"How did Biden underperform Clinton in NEW YORK by nearly 800K votes, but overperform her in Wisconsin (+250K), Pennsylvania (+487K), Arizona (+510K), Michigan (+530K), and Georgia (+590K)?","Pennsylvania"
154,"RIGGED!","Pennsylvania"
155,"A GOP state Senate candidate is appealing the decision by #AlleghenyCounty, #Pennsylvania to count over 2,000 #MailInBallots with no date.

The Board of Elections overstepped its reach in deciding the count the ballots, the candidate said. https://t.co/udb0Iino9L","Pennsylvania"
156,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Pennsylvania"
157,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
158,"This isn’t just “disputed, as Twitter says, but is a blatant lie.","Pennsylvania"
159,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
160,"From the pictures and video I see of Antifa and Black Lives Matter right now, it appears they don't think Joe Biden won the election.","Pennsylvania"
161,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
162,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons! https://t.co/RMOa4jKZwA","Pennsylvania"
163,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
164,"Just think of all misogynistic narratives that would have been spun  if @HillaryClinton didn’t concede the election for a week.","Pennsylvania"
165,"The title of this article explains why Americans have lost confidence in the media.  https://t.co/ZaELWlX75D","Pennsylvania"
166,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","Pennsylvania"
167,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Pennsylvania"
168,"""I believe the great setup is this: By calling the election early for Biden, the media hyped the expectations of the left to a fever pitch, which sets them up for over-the-top fury should the Supreme Court give the election to President Trump.""

https://t.co/HWBb0kCoFd","Pennsylvania"
169,"Shoutout to Jacob Wohl for helping Trump flip Michigan, Wisconsin, Pennsylvania, Georgia and Arizona. Your 54 years in prison won’t be for naught. https://t.co/2cIIspJyuu","Pennsylvania"
170,"@USArmyVietNam68","Pennsylvania"
171,"2016 election protests: for women’s rights, for minority rights, for lgbtqia+ rights, for climate change and immigrant rights

2020 election protests: my candidate lost, and there’s not enough copium in the world to handle","Pennsylvania"
172,"It ain't over yet...","Pennsylvania"
173,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","Pennsylvania"
174,"@realDonaldTrump Win what? The election is over honey","Pennsylvania"
175,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!","Pennsylvania"
176,"This is a federal criminal offense and should be prosecuted immediately. 
@realDonaldTrump 
@TomFitton 
@marklevinshow 
@RudyGiuliani","Pennsylvania"
